base_id,text,intent,clean_text,emojis,excess_punct_count,label
callback_request_001,"Abhi main drive kar raha hu, can you please call me back around 6 PM?",callback_request,"Abhi main drive kar raha hu, can you please call me back around 6 PM?",,0,3
callback_request_001,"Arre Abhi main drive kar raha hu, can you please call me back around 6 PM? please",callback_request,"Arre Abhi main drive kar raha hu, can you please call me back around 6 PM? please",,0,3
callback_request_001,"Hey, Abhi main drive kar raha hu, can you please call me back around 6 PM?!",callback_request,"Hey, Abhi main drive kar raha hu, can you please call me back around 6 PM?!",,0,3
callback_request_001,"Bhai Abhi main drive kar raha hu, can you please call me back around 6 PM? jaldi batao",callback_request,"Bhai Abhi main drive kar raha hu, can you please call me back around 6 PM? jaldi batao",,0,3
callback_request_001,"Sir Abhi main drive kar raha hu, can you please call me back around 6 PM? kindly confirm",callback_request,"Sir Abhi main drive kar raha hu, can you please call me back around 6 PM? kindly confirm",,0,3
callback_request_001,"Sunna Abhi main drive kar raha hu, can you please call me back around 6 PM?...",callback_request,"Sunna Abhi main drive kar raha hu, can you please call me back around 6 PM?.",,1,3
callback_request_001,"Dekho Abhi main drive kar raha hu, can you please call me back around 6 PM? actually",callback_request,"Dekho Abhi main drive kar raha hu, can you please call me back around 6 PM? actually",,0,3
callback_request_001,"Hello team, Abhi main drive kar raha hu, can you please call me back around 6 PM?",callback_request,"Hello team, Abhi main drive kar raha hu, can you please call me back around 6 PM?",,0,3
callback_request_002,"Meeting me busy hu abhi, kal subah 10 baje call karna.",callback_request,"Meeting me busy hu abhi, kal subah 10 baje call karna.",,0,3
callback_request_002,"Arre Meeting me busy hu abhi, kal subah 10 baje call karna. please",callback_request,"Arre Meeting me busy hu abhi, kal subah 10 baje call karna. please",,0,3
callback_request_002,"Hey, Meeting me busy hu abhi, kal subah 10 baje call karna.!",callback_request,"Hey, Meeting me busy hu abhi, kal subah 10 baje call karna.!",,0,3
callback_request_002,"Bhai Meeting me busy hu abhi, kal subah 10 baje call karna. jaldi batao",callback_request,"Bhai Meeting me busy hu abhi, kal subah 10 baje call karna. jaldi batao",,0,3
callback_request_002,"Sir Meeting me busy hu abhi, kal subah 10 baje call karna. kindly confirm",callback_request,"Sir Meeting me busy hu abhi, kal subah 10 baje call karna. kindly confirm",,0,3
callback_request_002,"Sunna Meeting me busy hu abhi, kal subah 10 baje call karna....",callback_request,"Sunna Meeting me busy hu abhi, kal subah 10 baje call karna.",,1,3
callback_request_002,"Dekho Meeting me busy hu abhi, kal subah 10 baje call karna. actually",callback_request,"Dekho Meeting me busy hu abhi, kal subah 10 baje call karna. actually",,0,3
callback_request_002,"Hello team, Meeting me busy hu abhi, kal subah 10 baje call karna.",callback_request,"Hello team, Meeting me busy hu abhi, kal subah 10 baje call karna.",,0,3
callback_request_003,"Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.",callback_request,"Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.",,0,3
callback_request_003,"Arre Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. please",callback_request,"Arre Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. please",,0,3
callback_request_003,"Hey, Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.!",callback_request,"Hey, Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.!",,0,3
callback_request_003,"Bhai Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. jaldi batao",callback_request,"Bhai Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. jaldi batao",,0,3
callback_request_003,"Sir Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. kindly confirm",callback_request,"Sir Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. kindly confirm",,0,3
callback_request_003,"Sunna Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo....",callback_request,"Sunna Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.",,1,3
callback_request_003,"Dekho Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. actually",callback_request,"Dekho Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo. actually",,0,3
callback_request_003,"Hello team, Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.",callback_request,"Hello team, Aapki voice clearly nahi aa rahi, 15 minute baad fir se phone karo.",,0,3
callback_request_004,"Main hospital me hu urgent, please call after 2 hours.",callback_request,"Main hospital me hu urgent, please call after 2 hours.",,0,3
callback_request_004,"Arre Main hospital me hu urgent, please call after 2 hours. please",callback_request,"Arre Main hospital me hu urgent, please call after 2 hours. please",,0,3
callback_request_004,"Hey, Main hospital me hu urgent, please call after 2 hours.!",callback_request,"Hey, Main hospital me hu urgent, please call after 2 hours.!",,0,3
callback_request_004,"Bhai Main hospital me hu urgent, please call after 2 hours. jaldi batao",callback_request,"Bhai Main hospital me hu urgent, please call after 2 hours. jaldi batao",,0,3
callback_request_004,"Sir Main hospital me hu urgent, please call after 2 hours. kindly confirm",callback_request,"Sir Main hospital me hu urgent, please call after 2 hours. kindly confirm",,0,3
callback_request_004,"Sunna Main hospital me hu urgent, please call after 2 hours....",callback_request,"Sunna Main hospital me hu urgent, please call after 2 hours.",,1,3
callback_request_004,"Dekho Main hospital me hu urgent, please call after 2 hours. actually",callback_request,"Dekho Main hospital me hu urgent, please call after 2 hours. actually",,0,3
callback_request_004,"Hello team, Main hospital me hu urgent, please call after 2 hours.",callback_request,"Hello team, Main hospital me hu urgent, please call after 2 hours.",,0,3
callback_request_005,Aapke team lead ya manager ko bolo mujhe sham ko connect kare.,callback_request,Aapke team lead ya manager ko bolo mujhe sham ko connect kare.,,0,3
callback_request_005,Arre Aapke team lead ya manager ko bolo mujhe sham ko connect kare. please,callback_request,Arre Aapke team lead ya manager ko bolo mujhe sham ko connect kare. please,,0,3
callback_request_005,"Hey, Aapke team lead ya manager ko bolo mujhe sham ko connect kare.!",callback_request,"Hey, Aapke team lead ya manager ko bolo mujhe sham ko connect kare.!",,0,3
callback_request_005,Bhai Aapke team lead ya manager ko bolo mujhe sham ko connect kare. jaldi batao,callback_request,Bhai Aapke team lead ya manager ko bolo mujhe sham ko connect kare. jaldi batao,,0,3
callback_request_005,Sir Aapke team lead ya manager ko bolo mujhe sham ko connect kare. kindly confirm,callback_request,Sir Aapke team lead ya manager ko bolo mujhe sham ko connect kare. kindly confirm,,0,3
callback_request_005,Sunna Aapke team lead ya manager ko bolo mujhe sham ko connect kare....,callback_request,Sunna Aapke team lead ya manager ko bolo mujhe sham ko connect kare.,,1,3
callback_request_005,Dekho Aapke team lead ya manager ko bolo mujhe sham ko connect kare. actually,callback_request,Dekho Aapke team lead ya manager ko bolo mujhe sham ko connect kare. actually,,0,3
callback_request_005,"Hello team, Aapke team lead ya manager ko bolo mujhe sham ko connect kare.",callback_request,"Hello team, Aapke team lead ya manager ko bolo mujhe sham ko connect kare.",,0,3
callback_request_006,"Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.",callback_request,"Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.",,0,3
callback_request_006,"Arre Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. please",callback_request,"Arre Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. please",,0,3
callback_request_006,"Hey, Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.!",callback_request,"Hey, Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.!",,0,3
callback_request_006,"Bhai Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. jaldi batao",callback_request,"Bhai Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. jaldi batao",,0,3
callback_request_006,"Sir Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. kindly confirm",callback_request,"Sir Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. kindly confirm",,0,3
callback_request_006,"Sunna Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna....",callback_request,"Sunna Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.",,1,3
callback_request_006,"Dekho Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. actually",callback_request,"Dekho Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna. actually",,0,3
callback_request_006,"Hello team, Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.",callback_request,"Hello team, Abhi office me hu baat nahi ho payegi, Sunday afternoon connect karna.",,0,3
callback_request_009,"Main travel kar raha hu train me, Monday ko 11 AM ring back karo.",callback_request,"Main travel kar raha hu train me, Monday ko 11 AM ring back karo.",,0,3
callback_request_009,"Arre Main travel kar raha hu train me, Monday ko 11 AM ring back karo. please",callback_request,"Arre Main travel kar raha hu train me, Monday ko 11 AM ring back karo. please",,0,3
callback_request_009,"Hey, Main travel kar raha hu train me, Monday ko 11 AM ring back karo.!",callback_request,"Hey, Main travel kar raha hu train me, Monday ko 11 AM ring back karo.!",,0,3
callback_request_009,"Bhai Main travel kar raha hu train me, Monday ko 11 AM ring back karo. jaldi batao",callback_request,"Bhai Main travel kar raha hu train me, Monday ko 11 AM ring back karo. jaldi batao",,0,3
callback_request_009,"Sir Main travel kar raha hu train me, Monday ko 11 AM ring back karo. kindly confirm",callback_request,"Sir Main travel kar raha hu train me, Monday ko 11 AM ring back karo. kindly confirm",,0,3
callback_request_009,"Sunna Main travel kar raha hu train me, Monday ko 11 AM ring back karo....",callback_request,"Sunna Main travel kar raha hu train me, Monday ko 11 AM ring back karo.",,1,3
callback_request_009,"Dekho Main travel kar raha hu train me, Monday ko 11 AM ring back karo. actually",callback_request,"Dekho Main travel kar raha hu train me, Monday ko 11 AM ring back karo. actually",,0,3
callback_request_009,"Hello team, Main travel kar raha hu train me, Monday ko 11 AM ring back karo.",callback_request,"Hello team, Main travel kar raha hu train me, Monday ko 11 AM ring back karo.",,0,3
callback_request_010,Please drop a callback request for tomorrow evening.,callback_request,Please drop a callback request for tomorrow evening.,,0,3
callback_request_010,Arre Please drop a callback request for tomorrow evening. please,callback_request,Arre Please drop a callback request for tomorrow evening. please,,0,3
callback_request_010,"Hey, Please drop a callback request for tomorrow evening.!",callback_request,"Hey, Please drop a callback request for tomorrow evening.!",,0,3
callback_request_010,Bhai Please drop a callback request for tomorrow evening. jaldi batao,callback_request,Bhai Please drop a callback request for tomorrow evening. jaldi batao,,0,3
callback_request_010,Sir Please drop a callback request for tomorrow evening. kindly confirm,callback_request,Sir Please drop a callback request for tomorrow evening. kindly confirm,,0,3
callback_request_010,Sunna Please drop a callback request for tomorrow evening....,callback_request,Sunna Please drop a callback request for tomorrow evening.,,1,3
callback_request_010,Dekho Please drop a callback request for tomorrow evening. actually,callback_request,Dekho Please drop a callback request for tomorrow evening. actually,,0,3
callback_request_010,"Hello team, Please drop a callback request for tomorrow evening.",callback_request,"Hello team, Please drop a callback request for tomorrow evening.",,0,3
callback_request_012,"Currently driving on highway, safety issue hai call back later.",callback_request,"Currently driving on highway, safety issue hai call back later.",,0,3
callback_request_012,"Arre Currently driving on highway, safety issue hai call back later. please",callback_request,"Arre Currently driving on highway, safety issue hai call back later. please",,0,3
callback_request_012,"Hey, Currently driving on highway, safety issue hai call back later.!",callback_request,"Hey, Currently driving on highway, safety issue hai call back later.!",,0,3
callback_request_012,"Bhai Currently driving on highway, safety issue hai call back later. jaldi batao",callback_request,"Bhai Currently driving on highway, safety issue hai call back later. jaldi batao",,0,3
callback_request_012,"Sir Currently driving on highway, safety issue hai call back later. kindly confirm",callback_request,"Sir Currently driving on highway, safety issue hai call back later. kindly confirm",,0,3
callback_request_012,"Sunna Currently driving on highway, safety issue hai call back later....",callback_request,"Sunna Currently driving on highway, safety issue hai call back later.",,1,3
callback_request_012,"Dekho Currently driving on highway, safety issue hai call back later. actually",callback_request,"Dekho Currently driving on highway, safety issue hai call back later. actually",,0,3
callback_request_012,"Hello team, Currently driving on highway, safety issue hai call back later.",callback_request,"Hello team, Currently driving on highway, safety issue hai call back later.",,0,3
callback_request_013,"Main client call pe hu, call me back in 45 minutes.",callback_request,"Main client call pe hu, call me back in 45 minutes.",,0,3
callback_request_013,"Arre Main client call pe hu, call me back in 45 minutes. please",callback_request,"Arre Main client call pe hu, call me back in 45 minutes. please",,0,3
callback_request_013,"Hey, Main client call pe hu, call me back in 45 minutes.!",callback_request,"Hey, Main client call pe hu, call me back in 45 minutes.!",,0,3
callback_request_013,"Bhai Main client call pe hu, call me back in 45 minutes. jaldi batao",callback_request,"Bhai Main client call pe hu, call me back in 45 minutes. jaldi batao",,0,3
callback_request_013,"Sir Main client call pe hu, call me back in 45 minutes. kindly confirm",callback_request,"Sir Main client call pe hu, call me back in 45 minutes. kindly confirm",,0,3
callback_request_013,"Sunna Main client call pe hu, call me back in 45 minutes....",callback_request,"Sunna Main client call pe hu, call me back in 45 minutes.",,1,3
callback_request_013,"Dekho Main client call pe hu, call me back in 45 minutes. actually",callback_request,"Dekho Main client call pe hu, call me back in 45 minutes. actually",,0,3
callback_request_013,"Hello team, Main client call pe hu, call me back in 45 minutes.",callback_request,"Hello team, Main client call pe hu, call me back in 45 minutes.",,0,3
callback_request_014,Aapka executive kal sham ko call kare to comfortable rahega.,callback_request,Aapka executive kal sham ko call kare to comfortable rahega.,,0,3
callback_request_014,Arre Aapka executive kal sham ko call kare to comfortable rahega. please,callback_request,Arre Aapka executive kal sham ko call kare to comfortable rahega. please,,0,3
callback_request_014,"Hey, Aapka executive kal sham ko call kare to comfortable rahega.!",callback_request,"Hey, Aapka executive kal sham ko call kare to comfortable rahega.!",,0,3
callback_request_014,Bhai Aapka executive kal sham ko call kare to comfortable rahega. jaldi batao,callback_request,Bhai Aapka executive kal sham ko call kare to comfortable rahega. jaldi batao,,0,3
callback_request_014,Sir Aapka executive kal sham ko call kare to comfortable rahega. kindly confirm,callback_request,Sir Aapka executive kal sham ko call kare to comfortable rahega. kindly confirm,,0,3
callback_request_014,Sunna Aapka executive kal sham ko call kare to comfortable rahega....,callback_request,Sunna Aapka executive kal sham ko call kare to comfortable rahega.,,1,3
callback_request_014,Dekho Aapka executive kal sham ko call kare to comfortable rahega. actually,callback_request,Dekho Aapka executive kal sham ko call kare to comfortable rahega. actually,,0,3
callback_request_014,"Hello team, Aapka executive kal sham ko call kare to comfortable rahega.",callback_request,"Hello team, Aapka executive kal sham ko call kare to comfortable rahega.",,0,3
callback_request_016,"Flight board kar raha hu, landing ke baad call back karo around 8 PM.",callback_request,"Flight board kar raha hu, landing ke baad call back karo around 8 PM.",,0,3
callback_request_016,"Arre Flight board kar raha hu, landing ke baad call back karo around 8 PM. please",callback_request,"Arre Flight board kar raha hu, landing ke baad call back karo around 8 PM. please",,0,3
callback_request_016,"Hey, Flight board kar raha hu, landing ke baad call back karo around 8 PM.!",callback_request,"Hey, Flight board kar raha hu, landing ke baad call back karo around 8 PM.!",,0,3
callback_request_016,"Bhai Flight board kar raha hu, landing ke baad call back karo around 8 PM. jaldi batao",callback_request,"Bhai Flight board kar raha hu, landing ke baad call back karo around 8 PM. jaldi batao",,0,3
callback_request_016,"Sir Flight board kar raha hu, landing ke baad call back karo around 8 PM. kindly confirm",callback_request,"Sir Flight board kar raha hu, landing ke baad call back karo around 8 PM. kindly confirm",,0,3
callback_request_016,"Sunna Flight board kar raha hu, landing ke baad call back karo around 8 PM....",callback_request,"Sunna Flight board kar raha hu, landing ke baad call back karo around 8 PM.",,1,3
callback_request_016,"Dekho Flight board kar raha hu, landing ke baad call back karo around 8 PM. actually",callback_request,"Dekho Flight board kar raha hu, landing ke baad call back karo around 8 PM. actually",,0,3
callback_request_016,"Hello team, Flight board kar raha hu, landing ke baad call back karo around 8 PM.",callback_request,"Hello team, Flight board kar raha hu, landing ke baad call back karo around 8 PM.",,0,3
callback_request_017,"Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.",callback_request,"Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.",,0,3
callback_request_017,"Arre Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. please",callback_request,"Arre Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. please",,0,3
callback_request_017,"Hey, Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.!",callback_request,"Hey, Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.!",,0,3
callback_request_017,"Bhai Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. jaldi batao",callback_request,"Bhai Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. jaldi batao",,0,3
callback_request_017,"Sir Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. kindly confirm",callback_request,"Sir Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. kindly confirm",,0,3
callback_request_017,"Sunna Busy schedule hai aaj pura din, weekend pe time milega baat karne ka....",callback_request,"Sunna Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.",,1,3
callback_request_017,"Dekho Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. actually",callback_request,"Dekho Busy schedule hai aaj pura din, weekend pe time milega baat karne ka. actually",,0,3
callback_request_017,"Hello team, Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.",callback_request,"Hello team, Busy schedule hai aaj pura din, weekend pe time milega baat karne ka.",,0,3
callback_request_018,Mujhe time dekar call back arrange kar do.,callback_request,Mujhe time dekar call back arrange kar do.,,0,3
callback_request_018,Arre Mujhe time dekar call back arrange kar do. please,callback_request,Arre Mujhe time dekar call back arrange kar do. please,,0,3
callback_request_018,"Hey, Mujhe time dekar call back arrange kar do.!",callback_request,"Hey, Mujhe time dekar call back arrange kar do.!",,0,3
callback_request_018,Bhai Mujhe time dekar call back arrange kar do. jaldi batao,callback_request,Bhai Mujhe time dekar call back arrange kar do. jaldi batao,,0,3
callback_request_018,Sir Mujhe time dekar call back arrange kar do. kindly confirm,callback_request,Sir Mujhe time dekar call back arrange kar do. kindly confirm,,0,3
callback_request_018,Sunna Mujhe time dekar call back arrange kar do....,callback_request,Sunna Mujhe time dekar call back arrange kar do.,,1,3
callback_request_018,Dekho Mujhe time dekar call back arrange kar do. actually,callback_request,Dekho Mujhe time dekar call back arrange kar do. actually,,0,3
callback_request_018,"Hello team, Mujhe time dekar call back arrange kar do.",callback_request,"Hello team, Mujhe time dekar call back arrange kar do.",,0,3
callback_request_022,Can your sales representative give me a callback tomorrow at 3 PM?,callback_request,Can your sales representative give me a callback tomorrow at 3 PM?,,0,3
callback_request_022,Arre Can your sales representative give me a callback tomorrow at 3 PM? please,callback_request,Arre Can your sales representative give me a callback tomorrow at 3 PM? please,,0,3
callback_request_022,"Hey, Can your sales representative give me a callback tomorrow at 3 PM?!",callback_request,"Hey, Can your sales representative give me a callback tomorrow at 3 PM?!",,0,3
callback_request_022,Bhai Can your sales representative give me a callback tomorrow at 3 PM? jaldi batao,callback_request,Bhai Can your sales representative give me a callback tomorrow at 3 PM? jaldi batao,,0,3
callback_request_022,Sir Can your sales representative give me a callback tomorrow at 3 PM? kindly confirm,callback_request,Sir Can your sales representative give me a callback tomorrow at 3 PM? kindly confirm,,0,3
callback_request_022,Sunna Can your sales representative give me a callback tomorrow at 3 PM?...,callback_request,Sunna Can your sales representative give me a callback tomorrow at 3 PM?.,,1,3
callback_request_022,Dekho Can your sales representative give me a callback tomorrow at 3 PM? actually,callback_request,Dekho Can your sales representative give me a callback tomorrow at 3 PM? actually,,0,3
callback_request_022,"Hello team, Can your sales representative give me a callback tomorrow at 3 PM?",callback_request,"Hello team, Can your sales representative give me a callback tomorrow at 3 PM?",,0,3
callback_request_023,"Bank counter pe khada hu, 20 mins baad connect karo.",callback_request,"Bank counter pe khada hu, 20 mins baad connect karo.",,0,3
callback_request_023,"Arre Bank counter pe khada hu, 20 mins baad connect karo. please",callback_request,"Arre Bank counter pe khada hu, 20 mins baad connect karo. please",,0,3
callback_request_023,"Hey, Bank counter pe khada hu, 20 mins baad connect karo.!",callback_request,"Hey, Bank counter pe khada hu, 20 mins baad connect karo.!",,0,3
callback_request_023,"Bhai Bank counter pe khada hu, 20 mins baad connect karo. jaldi batao",callback_request,"Bhai Bank counter pe khada hu, 20 mins baad connect karo. jaldi batao",,0,3
callback_request_023,"Sir Bank counter pe khada hu, 20 mins baad connect karo. kindly confirm",callback_request,"Sir Bank counter pe khada hu, 20 mins baad connect karo. kindly confirm",,0,3
callback_request_023,"Sunna Bank counter pe khada hu, 20 mins baad connect karo....",callback_request,"Sunna Bank counter pe khada hu, 20 mins baad connect karo.",,1,3
callback_request_023,"Dekho Bank counter pe khada hu, 20 mins baad connect karo. actually",callback_request,"Dekho Bank counter pe khada hu, 20 mins baad connect karo. actually",,0,3
callback_request_023,"Hello team, Bank counter pe khada hu, 20 mins baad connect karo.",callback_request,"Hello team, Bank counter pe khada hu, 20 mins baad connect karo.",,0,3
callback_request_024,"Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.",callback_request,"Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.",,0,3
callback_request_024,"Arre Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. please",callback_request,"Arre Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. please",,0,3
callback_request_024,"Hey, Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.!",callback_request,"Hey, Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.!",,0,3
callback_request_024,"Bhai Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. jaldi batao",callback_request,"Bhai Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. jaldi batao",,0,3
callback_request_024,"Sir Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. kindly confirm",callback_request,"Sir Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. kindly confirm",,0,3
callback_request_024,"Sunna Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana....",callback_request,"Sunna Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.",,1,3
callback_request_024,"Dekho Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. actually",callback_request,"Dekho Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana. actually",,0,3
callback_request_024,"Hello team, Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.",callback_request,"Hello team, Baby so raha hai abhi baat nahi kar sakta, evening time me call lagana.",,0,3
callback_request_025,"Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.",callback_request,"Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.",,0,3
callback_request_025,"Arre Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. please",callback_request,"Arre Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. please",,0,3
callback_request_025,"Hey, Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.!",callback_request,"Hey, Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.!",,0,3
callback_request_025,"Bhai Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. jaldi batao",callback_request,"Bhai Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. jaldi batao",,0,3
callback_request_025,"Sir Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. kindly confirm",callback_request,"Sir Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. kindly confirm",,0,3
callback_request_025,"Sunna Aap note down kar lo, kal dopehar 1 baje callback fix kar lo....",callback_request,"Sunna Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.",,1,3
callback_request_025,"Dekho Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. actually",callback_request,"Dekho Aap note down kar lo, kal dopehar 1 baje callback fix kar lo. actually",,0,3
callback_request_025,"Hello team, Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.",callback_request,"Hello team, Aap note down kar lo, kal dopehar 1 baje callback fix kar lo.",,0,3
callback_request_026,"Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?",callback_request,"Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?",,0,3
callback_request_026,"Arre Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? please",callback_request,"Arre Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? please",,0,3
callback_request_026,"Hey, Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?!",callback_request,"Hey, Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?!",,0,3
callback_request_026,"Bhai Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? jaldi batao",callback_request,"Bhai Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? jaldi batao",,0,3
callback_request_026,"Sir Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? kindly confirm",callback_request,"Sir Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? kindly confirm",,0,3
callback_request_026,"Sunna Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?...",callback_request,"Sunna Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?.",,1,3
callback_request_026,"Dekho Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? actually",callback_request,"Dekho Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya? actually",,0,3
callback_request_026,"Hello team, Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?",callback_request,"Hello team, Ghar pe koi guest aaye hue hain, kal call kar sakte ho kya?",,0,3
callback_request_028,"Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.",callback_request,"Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.",,0,3
callback_request_028,"Arre Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. please",callback_request,"Arre Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. please",,0,3
callback_request_028,"Hey, Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.!",callback_request,"Hey, Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.!",,0,3
callback_request_028,"Bhai Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. jaldi batao",callback_request,"Bhai Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. jaldi batao",,0,3
callback_request_028,"Sir Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. kindly confirm",callback_request,"Sir Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. kindly confirm",,0,3
callback_request_028,"Sunna Gym me hu workout kar raha hu, 1 ghante baad phone ghumana....",callback_request,"Sunna Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.",,1,3
callback_request_028,"Dekho Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. actually",callback_request,"Dekho Gym me hu workout kar raha hu, 1 ghante baad phone ghumana. actually",,0,3
callback_request_028,"Hello team, Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.",callback_request,"Hello team, Gym me hu workout kar raha hu, 1 ghante baad phone ghumana.",,0,3
callback_request_029,"Abhi shift chal rahi hai factory me, night 9 PM call back karna.",callback_request,"Abhi shift chal rahi hai factory me, night 9 PM call back karna.",,0,3
callback_request_029,"Arre Abhi shift chal rahi hai factory me, night 9 PM call back karna. please",callback_request,"Arre Abhi shift chal rahi hai factory me, night 9 PM call back karna. please",,0,3
callback_request_029,"Hey, Abhi shift chal rahi hai factory me, night 9 PM call back karna.!",callback_request,"Hey, Abhi shift chal rahi hai factory me, night 9 PM call back karna.!",,0,3
callback_request_029,"Bhai Abhi shift chal rahi hai factory me, night 9 PM call back karna. jaldi batao",callback_request,"Bhai Abhi shift chal rahi hai factory me, night 9 PM call back karna. jaldi batao",,0,3
callback_request_029,"Sir Abhi shift chal rahi hai factory me, night 9 PM call back karna. kindly confirm",callback_request,"Sir Abhi shift chal rahi hai factory me, night 9 PM call back karna. kindly confirm",,0,3
callback_request_029,"Sunna Abhi shift chal rahi hai factory me, night 9 PM call back karna....",callback_request,"Sunna Abhi shift chal rahi hai factory me, night 9 PM call back karna.",,1,3
